sku_id,product_name,date,units_sold,month,day_of_week,is_weekend
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-22,192,2,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-23,48,2,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-25,48,2,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-26,240,2,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-28,48,2,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-01,336,3,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-02,48,3,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-03,144,3,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-04,288,3,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-05,96,3,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-07,96,3,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-08,144,3,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-09,144,3,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-10,192,3,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-14,48,3,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-15,2016,3,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-16,48,3,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-17,96,3,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-18,384,3,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-21,48,3,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-22,96,3,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-23,96,3,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-26,48,3,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-28,147,3,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-03-29,48,3,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-01,144,4,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-06,1200,4,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-07,48,4,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-08,49,4,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-09,48,4,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-11,48,4,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-12,95,4,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-14,144,4,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-15,48,4,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-16,720,4,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-19,48,4,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-22,384,4,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-23,48,4,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-25,96,4,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-26,96,4,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-27,48,4,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-28,336,4,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-04-29,144,4,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-02,48,5,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-05,144,5,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-07,48,5,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-09,48,5,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-10,144,5,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-11,432,5,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-12,48,5,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-13,1152,5,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-14,48,5,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-17,48,5,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-18,48,5,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-19,96,5,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-20,336,5,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-24,112,5,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-25,48,5,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-27,384,5,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-05-28,48,5,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-03,98,6,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-06,240,6,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-07,192,6,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-08,144,6,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-09,1536,6,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-11,96,6,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-13,240,6,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-14,432,6,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-15,192,6,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-16,106,6,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-17,336,6,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-21,96,6,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-23,58,6,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-24,96,6,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-25,54,6,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-27,240,6,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-28,144,6,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-29,912,6,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-06-30,192,6,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-01,144,7,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-02,48,7,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-04,8,7,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-06,96,7,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-07,48,7,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-09,49,7,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-12,48,7,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-13,102,7,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-14,288,7,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-15,288,7,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-16,49,7,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-18,48,7,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-19,720,7,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-20,48,7,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-22,192,7,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-23,97,7,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-26,192,7,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-27,96,7,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-28,48,7,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-29,308,7,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-07-30,98,7,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-01,96,8,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-02,144,8,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-03,2362,8,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-04,96,8,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-05,336,8,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-06,48,8,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-09,336,8,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-10,96,8,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-11,1,8,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-12,48,8,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-13,48,8,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-15,288,8,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-17,48,8,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-18,576,8,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-20,96,8,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-22,96,8,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-23,48,8,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-24,48,8,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-25,96,8,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-27,54,8,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-08-31,48,8,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-01,48,9,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-02,240,9,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-03,1488,9,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-05,96,9,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-06,625,9,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-07,144,9,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-08,48,9,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-09,48,9,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-13,48,9,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-15,19,9,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-16,48,9,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-17,48,9,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-19,144,9,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-20,96,9,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-21,192,9,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-22,384,9,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-23,96,9,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-24,48,9,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-26,101,9,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-27,98,9,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-28,288,9,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-29,96,9,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-09-30,144,9,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-03,144,10,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-04,192,10,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-05,240,10,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-07,96,10,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-08,2976,10,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-10,48,10,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-11,192,10,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-12,384,10,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-13,48,10,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-14,96,10,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-18,49,10,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-19,144,10,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-20,48,10,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-21,48,10,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-22,48,10,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-24,144,10,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-25,53,10,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-26,437,10,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-27,48,10,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-28,48,10,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-29,96,10,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-10-31,48,10,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-01,98,11,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-02,99,11,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-04,4575,11,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-05,96,11,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-07,481,11,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-08,579,11,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-09,1296,11,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-10,390,11,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-11,48,11,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-12,240,11,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-14,3,11,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-15,148,11,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-16,240,11,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-17,192,11,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-18,54,11,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-19,48,11,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-21,144,11,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-22,98,11,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-23,2,11,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-24,192,11,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-25,240,11,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-26,49,11,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-28,48,11,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-29,53,11,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-11-30,192,11,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-02,3264,12,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-03,49,12,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-05,96,12,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-06,8,12,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-07,50,12,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-08,240,12,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-09,52,12,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-02-08,6,2,Monday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-03-04,6,3,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-03-07,1,3,Sunday,1
84817,DANISH ROSE DECORATIVE PLATE,2010-03-11,6,3,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-05-04,2,5,Tuesday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-06-08,2,6,Tuesday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-07-01,2,7,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-07-29,6,7,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-08-01,2,8,Sunday,1
84817,DANISH ROSE DECORATIVE PLATE,2010-08-06,2,8,Friday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-08-19,6,8,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-08-20,12,8,Friday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-09-13,1,9,Monday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-10-07,1,10,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-10-13,1,10,Wednesday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-10-31,2,10,Sunday,1
84817,DANISH ROSE DECORATIVE PLATE,2010-11-04,2,11,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-11-08,2,11,Monday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-11-09,12,11,Tuesday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-11-10,6,11,Wednesday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-11-11,4,11,Thursday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-11-15,6,11,Monday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-11-24,6,11,Wednesday,0
84817,DANISH ROSE DECORATIVE PLATE,2010-11-30,12,11,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-02,13,12,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-04,24,12,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-08,1,12,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-16,25,12,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-17,1,12,Thursday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-18,1,12,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-20,6,12,Sunday,1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-03-15,2,3,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-06-06,3,6,Sunday,1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-07-25,4,7,Sunday,1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-08-02,2,8,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-08-11,6,8,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-09-17,6,9,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-09-20,1,9,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-09-28,7,9,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-01,1,10,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-04,50,10,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-05,97,10,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-07,3,10,Thursday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-08,24,10,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-12,50,10,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-13,72,10,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-15,24,10,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-17,74,10,Sunday,1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-18,25,10,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-19,6,10,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-20,8,10,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-22,3,10,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-25,3,10,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-26,24,10,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-27,24,10,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-29,24,10,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-10-31,49,10,Sunday,1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-01,52,11,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-03,25,11,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-10,3,11,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-12,4,11,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-15,1,11,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-16,6,11,Tuesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-17,1,11,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-18,6,11,Thursday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-19,11,11,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-21,3,11,Sunday,1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-22,2,11,Monday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-11-24,1,11,Wednesday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-12-03,1,12,Friday,0
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2010-12-05,8,12,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-01,261,12,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-02,750,12,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-03,359,12,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-04,179,12,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-05,96,12,Saturday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-06,206,12,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-07,408,12,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-08,1610,12,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-09,248,12,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-10,271,12,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-11,231,12,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-13,404,12,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-14,239,12,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-15,357,12,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-16,178,12,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-17,390,12,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-18,106,12,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-20,24,12,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-21,116,12,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-22,12,12,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-04,37,1,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-05,162,1,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-06,89,1,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-07,1193,1,Thursday,0
